,省,省（代码）,日期,现存确诊,新增确诊,本土新增确诊,无症状(只有本土),新增境外输入(阳性),新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,累计境外输入(阳性)
6548,重庆,500000,2022/4/17,1,0,0,0,0,0,0,694,687,6,45
6549,重庆,500000,2022/4/16,1,0,0,0,0,1,0,694,687,6,45
6550,重庆,500000,2022/4/15,2,0,0,,0,0,0,694,686,6,45
6551,重庆,500000,2022/4/14,2,1,0,,0,0,0,694,686,6,45
6552,重庆,500000,2022/4/13,1,0,0,,0,1,0,693,686,6,45
6553,重庆,500000,2022/4/12,2,0,0,,0,2,0,693,685,6,45
6554,重庆,500000,2022/4/11,4,0,0,,0,1,0,693,683,6,45
6555,重庆,500000,2022/4/10,5,0,0,,0,0,0,693,682,6,45
6556,重庆,500000,2022/4/9,5,0,0,,0,1,0,693,682,6,45
6557,重庆,500000,2022/4/8,6,1,1,,0,0,0,693,681,6,45
6558,重庆,500000,2022/4/7,5,0,0,,0,1,0,692,681,6,45
6559,重庆,500000,2022/4/6,6,0,0,,0,0,0,692,680,6,45
6560,重庆,500000,2022/4/5,6,1,0,,1,1,0,692,680,6,45
6561,重庆,500000,2022/4/4,6,0,0,,0,0,0,691,679,6,44
6562,重庆,500000,2022/4/3,6,0,0,,0,1,0,691,679,6,44
6563,重庆,500000,2022/4/2,7,0,0,,0,3,0,691,678,6,44
6564,重庆,500000,2022/4/1,10,0,0,,0,1,0,691,675,6,44
6565,重庆,500000,2022/3/31,11,0,0,,0,3,0,691,674,6,44
6566,重庆,500000,2022/3/30,14,2,2,,0,1,0,691,671,6,44
6567,重庆,500000,2022/3/29,13,1,1,,0,8,0,689,670,6,44
6568,重庆,500000,2022/3/28,20,0,0,,0,5,0,688,662,6,44
6569,重庆,500000,2022/3/27,25,0,0,,0,8,0,688,657,6,44
6570,重庆,500000,2022/3/26,33,0,0,,0,7,0,688,649,6,44
6571,重庆,500000,2022/3/25,40,1,1,,0,13,0,688,642,6,44
6572,重庆,500000,2022/3/24,52,2,0,,0,6,0,687,629,6,44
6573,重庆,500000,2022/3/23,56,0,0,,0,9,0,685,623,6,44
6574,重庆,500000,2022/3/22,65,1,1,,0,4,0,685,614,6,44
6575,重庆,500000,2022/3/21,68,2,2,,0,1,0,684,610,6,44
6576,重庆,500000,2022/3/20,67,1,1,,0,0,0,682,609,6,44
6577,重庆,500000,2022/3/19,66,3,3,,0,0,0,681,609,6,44
6578,重庆,500000,2022/3/18,63,1,3,,0,1,0,678,609,6,44
6579,重庆,500000,2022/3/17,63,10,10,,0,0,0,677,608,6,44
6580,重庆,500000,2022/3/16,53,4,4,,0,0,0,667,608,6,44
6581,重庆,500000,2022/3/15,49,11,11,,0,0,0,663,608,6,44
6582,重庆,500000,2022/3/14,38,10,10,,0,0,0,652,608,6,44
6583,重庆,500000,2022/3/13,28,6,6,,0,0,0,642,608,6,44
6584,重庆,500000,2022/3/12,22,8,8,,0,0,0,636,608,6,44
6585,重庆,500000,2022/3/11,14,2,3,,2,0,0,628,608,6,44
6586,重庆,500000,2022/3/10,12,2,0,,2,0,0,626,608,6,42
6587,重庆,500000,2022/3/9,10,0,0,,0,1,0,624,608,6,40
6588,重庆,500000,2022/3/8,11,0,0,,0,0,0,624,607,6,40
6589,重庆,500000,2022/3/7,11,0,0,,0,0,0,624,607,6,40
6590,重庆,500000,2022/3/6,11,1,0,,1,0,0,624,607,6,40
6591,重庆,500000,2022/3/5,10,0,0,,0,0,0,623,607,6,39
6592,重庆,500000,2022/3/4,10,1,0,,1,0,0,623,607,6,39
6593,重庆,500000,2022/3/3,9,0,0,,0,0,0,622,607,6,38
6594,重庆,500000,2022/3/2,9,0,0,,0,0,0,622,607,6,38
6595,重庆,500000,2022/3/1,9,2,0,,2,0,0,622,607,6,38
6596,重庆,500000,2022/2/28,7,4,0,,4,0,0,620,607,6,36
6597,重庆,500000,2022/2/27,3,0,0,,0,0,0,616,607,6,32
6598,重庆,500000,2022/2/26,3,0,0,,0,0,0,616,607,6,32
6599,重庆,500000,2022/2/25,3,2,0,,2,0,0,616,607,6,32
6600,重庆,500000,2022/2/24,1,0,0,,0,0,0,614,607,6,30
6601,重庆,500000,2022/2/23,1,0,0,,0,0,0,614,607,6,30
6602,重庆,500000,2022/2/22,1,0,0,,0,0,0,614,607,6,30
6603,重庆,500000,2022/2/21,1,0,0,,0,0,0,614,607,6,30
6604,重庆,500000,2022/2/20,1,1,0,,1,0,0,614,607,6,30
6605,重庆,500000,2022/2/19,0,0,0,,0,0,0,613,607,6,29
6606,重庆,500000,2022/2/18,0,0,0,,0,0,0,613,607,6,29
6607,重庆,500000,2022/2/17,0,0,0,,0,1,0,613,607,6,29
6608,重庆,500000,2022/2/16,1,0,0,,0,1,0,613,606,6,29
6609,重庆,500000,2022/2/15,2,0,0,,0,0,0,613,605,6,29
6610,重庆,500000,2022/2/14,2,0,0,,0,0,0,613,605,6,29
6611,重庆,500000,2022/2/13,2,0,0,,0,0,0,613,605,6,29
6612,重庆,500000,2022/2/12,2,0,0,,0,0,0,613,605,6,29
6613,重庆,500000,2022/2/11,2,0,0,,0,0,0,613,605,6,29
6614,重庆,500000,2022/2/10,2,0,0,,0,0,0,613,605,6,29
6615,重庆,500000,2022/2/9,2,0,0,,0,0,0,613,605,6,29
6616,重庆,500000,2022/2/8,2,0,0,,0,0,0,613,605,6,29
6617,重庆,500000,2022/2/7,2,0,0,,0,0,0,613,605,6,29
6618,重庆,500000,2022/2/6,2,0,0,,0,0,0,613,605,6,29
6619,重庆,500000,2022/2/5,2,0,0,,0,0,0,613,605,6,29
6620,重庆,500000,2022/2/4,2,0,0,,0,0,0,613,605,6,29
6621,重庆,500000,2022/2/3,2,0,0,,0,0,0,613,605,6,29
6622,重庆,500000,2022/2/2,2,0,0,,0,0,0,613,605,6,29
6623,重庆,500000,2022/2/1,2,0,0,,0,0,0,613,605,6,29
6624,重庆,500000,2022/1/31,2,0,0,,0,0,0,613,605,6,29
6625,重庆,500000,2022/1/30,2,0,0,,0,0,0,613,605,6,29
6626,重庆,500000,2022/1/29,2,0,0,,0,0,0,613,605,6,29
6627,重庆,500000,2022/1/28,2,1,0,,1,0,0,613,605,6,29
6628,重庆,500000,2022/1/27,1,0,0,,0,0,0,612,605,6,28
6629,重庆,500000,2022/1/26,1,0,0,,0,0,0,612,605,6,28
6630,重庆,500000,2022/1/25,1,1,0,,1,0,0,612,605,6,28
6631,重庆,500000,2022/1/24,0,0,0,,0,0,0,611,605,6,27
6632,重庆,500000,2022/1/23,0,0,0,,0,0,0,611,605,6,27
6633,重庆,500000,2022/1/22,0,0,0,,0,0,0,611,605,6,27
6634,重庆,500000,2022/1/21,0,0,0,,0,0,0,611,605,6,27
6635,重庆,500000,2022/1/20,0,0,0,,0,0,0,611,605,6,27
6636,重庆,500000,2022/1/19,0,0,0,,0,0,0,611,605,6,27
6637,重庆,500000,2022/1/18,0,0,0,,0,0,0,611,605,6,27
6638,重庆,500000,2022/1/17,0,0,0,,0,0,0,611,605,6,27
6639,重庆,500000,2022/1/16,0,0,0,,0,0,0,611,605,6,27
6640,重庆,500000,2022/1/15,0,0,,,0,0,0,611,605,6,27
6641,重庆,500000,2022/1/14,0,0,0,,0,0,0,611,605,6,27
6642,重庆,500000,2022/1/13,0,0,,,0,0,0,611,605,6,27
6643,重庆,500000,2022/1/12,0,0,,,0,0,0,611,605,6,27
6644,重庆,500000,2022/1/11,0,0,,,0,0,0,611,605,6,27
6645,重庆,500000,2022/1/10,0,0,,,0,0,0,611,605,6,27
6646,重庆,500000,2022/1/9,0,0,,,0,0,0,611,605,6,27
6647,重庆,500000,2022/1/8,0,0,,,0,0,0,611,605,6,27
6648,重庆,500000,2022/1/7,0,0,,,0,1,0,611,605,6,27
6649,重庆,500000,2022/1/6,1,0,,,0,0,0,611,604,6,27
6650,重庆,500000,2022/1/5,1,0,,,0,0,0,611,604,6,27
6651,重庆,500000,2022/1/4,1,0,,,0,0,0,611,604,6,27
6652,重庆,500000,2022/1/3,1,0,,,0,1,0,611,604,6,27
6653,重庆,500000,2022/1/2,2,0,,,0,0,0,611,603,6,27
6654,重庆,500000,2022/1/1,2,0,,,0,0,0,611,603,6,27
6655,重庆,500000,2021/12/31,2,0,,,,0,0,611,603,6,
6656,重庆,500000,2021/12/30,2,0,,,,0,0,611,603,6,
6657,重庆,500000,2021/12/29,2,0,,,,1,0,611,603,6,
6658,重庆,500000,2021/12/28,3,0,,,,0,0,611,602,6,
6659,重庆,500000,2021/12/27,3,1,,,,0,0,611,602,6,
6660,重庆,500000,2021/12/26,2,0,,,,0,0,610,602,6,
6661,重庆,500000,2021/12/25,2,0,,,,0,0,610,602,6,
6662,重庆,500000,2021/12/24,2,0,,,,0,0,610,602,6,
6663,重庆,500000,2021/12/23,2,0,,,,0,0,610,602,6,
6664,重庆,500000,2021/12/22,2,0,,,,0,0,610,602,6,
6665,重庆,500000,2021/12/21,2,0,,,,0,0,610,602,6,
6666,重庆,500000,2021/12/20,2,0,,,,0,0,610,602,6,
6667,重庆,500000,2021/12/19,2,0,,,,0,0,610,602,6,
6668,重庆,500000,2021/12/18,2,0,,,,0,0,610,602,6,
6669,重庆,500000,2021/12/17,2,0,,,,0,0,610,602,6,
6670,重庆,500000,2021/12/16,2,0,,,,0,0,610,602,6,
6671,重庆,500000,2021/12/15,2,0,,,,0,0,610,602,6,
6672,重庆,500000,2021/12/14,2,0,,,,0,0,610,602,6,
6673,重庆,500000,2021/12/13,2,0,,,,0,0,610,602,6,
6674,重庆,500000,2021/12/12,2,0,,,,0,0,610,602,6,
6675,重庆,500000,2021/12/11,2,0,,,,0,0,610,602,6,
6676,重庆,500000,2021/12/10,2,0,,,,0,0,610,602,6,
6677,重庆,500000,2021/12/9,2,0,,,,0,0,610,602,6,
6678,重庆,500000,2021/12/8,2,0,,,,1,0,610,602,6,
6679,重庆,500000,2021/12/7,3,0,,,,0,0,610,601,6,
6680,重庆,500000,2021/12/6,3,0,,,0,0,0,610,601,6,230
6681,重庆,500000,2021/12/5,3,0,,,4,0,0,610,601,6,230
6682,重庆,500000,2021/12/4,3,0,,,4,0,0,610,601,6,226
6683,重庆,500000,2021/12/3,3,0,,,3,0,0,610,601,6,222
6684,重庆,500000,2021/12/2,3,0,,,2,1,0,610,601,6,219
6685,重庆,500000,2021/12/1,4,0,,,2,0,0,610,600,6,217
6686,重庆,500000,2021/11/30,4,0,,,5,1,0,610,600,6,215
6687,重庆,500000,2021/11/29,5,0,,,4,0,0,610,599,6,210
6688,重庆,500000,2021/11/28,5,0,,,2,0,0,610,599,6,206
6689,重庆,500000,2021/11/27,5,0,,,5,0,0,610,599,6,204
6690,重庆,500000,2021/11/26,5,0,,,0,0,0,610,599,6,199
6691,重庆,500000,2021/11/25,5,0,,,3,0,0,610,599,6,199
6692,重庆,500000,2021/11/24,5,0,,,2,0,0,610,599,6,196
6693,重庆,500000,2021/11/23,5,0,,,4,0,0,610,599,6,194
6694,重庆,500000,2021/11/22,5,0,,,1,0,0,610,599,6,190
6695,重庆,500000,2021/11/21,5,0,,,6,0,0,610,599,6,189
6696,重庆,500000,2021/11/20,5,0,,,9,0,0,610,599,6,183
6697,重庆,500000,2021/11/19,5,0,,,2,1,0,610,599,6,174
6698,重庆,500000,2021/11/18,6,0,,,3,0,0,610,598,6,172
6699,重庆,500000,2021/11/17,6,0,,,2,0,0,610,598,6,169
6700,重庆,500000,2021/11/16,6,0,,,0,0,0,610,598,6,167
6701,重庆,500000,2021/11/15,6,0,,,3,1,0,610,598,6,167
6702,重庆,500000,2021/11/14,7,0,,,0,0,0,610,597,6,164
6703,重庆,500000,2021/11/13,7,0,,,2,0,0,610,597,6,164
6704,重庆,500000,2021/11/12,7,0,,,8,0,0,610,597,6,162
6705,重庆,500000,2021/11/11,7,0,,,0,0,0,610,597,6,154
6706,重庆,500000,2021/11/10,7,0,,,0,0,0,610,597,6,154
6707,重庆,500000,2021/11/9,7,0,,,0,0,0,610,597,6,154
6708,重庆,500000,2021/11/8,7,0,,,0,0,0,610,597,6,154
6709,重庆,500000,2021/11/7,7,1,,,0,0,0,610,597,6,154
6710,重庆,500000,2021/11/6,6,0,,,0,0,0,609,597,6,154
6711,重庆,500000,2021/11/5,6,0,,,0,0,0,609,597,6,154
6712,重庆,500000,2021/11/4,6,0,,,1,0,0,609,597,6,154
6713,重庆,500000,2021/11/3,6,1,,,3,0,0,609,597,6,153
6714,重庆,500000,2021/11/2,5,4,,,0,0,0,608,597,6,150
6715,重庆,500000,2021/11/1,1,0,,,0,0,0,604,597,6,150
6716,重庆,500000,2021/10/31,1,1,,,3,0,0,604,597,6,150
6717,重庆,500000,2021/10/30,0,0,,,0,0,0,603,597,6,147
6718,重庆,500000,2021/10/29,0,0,,,0,0,0,603,597,6,147
6719,重庆,500000,2021/10/28,0,0,,,0,0,0,603,597,6,147
6720,重庆,500000,2021/10/27,0,0,,,0,0,0,603,597,6,147
6721,重庆,500000,2021/10/26,0,0,,,0,0,0,603,597,6,147
6722,重庆,500000,2021/10/25,0,0,,,0,0,0,603,597,6,147
6723,重庆,500000,2021/10/24,0,0,,,0,0,0,603,597,6,147
6724,重庆,500000,2021/10/23,0,0,,,0,0,0,603,597,6,147
6725,重庆,500000,2021/10/22,0,0,,,0,0,0,603,597,6,147
6726,重庆,500000,2021/10/21,0,0,,,1,0,0,603,597,6,147
6727,重庆,500000,2021/10/20,0,0,,,0,0,0,603,597,6,146
6728,重庆,500000,2021/10/19,0,0,,,0,0,0,603,597,6,146
6729,重庆,500000,2021/10/18,0,0,,,0,0,0,603,597,6,146
6730,重庆,500000,2021/10/17,0,0,,,1,0,0,603,597,6,146
6731,重庆,500000,2021/10/16,0,0,,,0,0,0,603,597,6,145
6732,重庆,500000,2021/10/15,0,0,,,3,0,0,603,597,6,145
6733,重庆,500000,2021/10/14,0,0,,,0,0,0,603,597,6,142
6734,重庆,500000,2021/10/13,0,0,,,2,0,0,603,597,6,142
6735,重庆,500000,2021/10/12,0,0,,,3,0,0,603,597,6,140
6736,重庆,500000,2021/10/11,0,0,,,0,0,0,603,597,6,137
6737,重庆,500000,2021/10/10,0,0,,,0,0,0,603,597,6,137
6738,重庆,500000,2021/10/9,0,0,,,0,0,0,603,597,6,137
6739,重庆,500000,2021/10/8,0,0,,,4,0,0,603,597,6,137
6740,重庆,500000,2021/10/7,0,0,,,3,0,0,603,597,6,133
6741,重庆,500000,2021/10/6,0,0,,,0,1,0,603,597,6,130
6742,重庆,500000,2021/10/5,1,0,,,0,0,0,603,596,6,130
6743,重庆,500000,2021/10/4,1,0,,,3,0,0,603,596,6,130
6744,重庆,500000,2021/10/3,1,0,,,0,0,0,603,596,6,127
6745,重庆,500000,2021/10/2,1,0,,,3,0,0,603,596,6,127
6746,重庆,500000,2021/10/1,1,0,,,0,0,0,603,596,6,124
6747,重庆,500000,2021/9/30,1,0,,,0,0,0,603,596,6,124
6748,重庆,500000,2021/9/29,1,0,,,0,0,0,603,596,6,124
6749,重庆,500000,2021/9/28,1,0,,,0,0,0,603,596,6,124
6750,重庆,500000,2021/9/27,1,0,,,2,0,0,603,596,6,124
6751,重庆,500000,2021/9/26,1,0,,,0,0,0,603,596,6,122
6752,重庆,500000,2021/9/25,1,0,,,1,0,0,603,596,6,122
6753,重庆,500000,2021/9/24,1,0,,,0,0,0,603,596,6,121
6754,重庆,500000,2021/9/23,1,0,,,1,0,0,603,596,6,121
6755,重庆,500000,2021/9/22,1,0,,,1,0,0,603,596,6,120
6756,重庆,500000,2021/9/21,1,0,,,0,0,0,603,596,6,119
6757,重庆,500000,2021/9/20,1,0,,,2,0,0,603,596,6,119
6758,重庆,500000,2021/9/19,1,0,,,0,0,0,603,596,6,117
6759,重庆,500000,2021/9/18,1,0,,,1,0,0,603,596,6,117
6760,重庆,500000,2021/9/17,1,0,,,0,0,0,603,596,6,116
6761,重庆,500000,2021/9/16,1,0,,,1,0,0,603,596,6,116
6762,重庆,500000,2021/9/15,1,0,,,0,0,0,603,596,6,115
6763,重庆,500000,2021/9/14,1,0,,,0,0,0,603,596,6,115
6764,重庆,500000,2021/9/13,1,0,,,1,0,0,603,596,6,115
6765,重庆,500000,2021/9/12,1,0,,,0,0,0,603,596,6,114
6766,重庆,500000,2021/9/11,1,0,,,0,0,0,603,596,6,114
6767,重庆,500000,2021/9/10,1,0,,,0,0,0,603,596,6,114
6768,重庆,500000,2021/9/9,1,0,,,0,0,0,603,596,6,114
6769,重庆,500000,2021/9/8,1,0,,,0,0,0,603,596,6,114
6770,重庆,500000,2021/9/7,1,0,,,1,0,0,603,596,6,114
6771,重庆,500000,2021/9/6,1,0,,,0,0,0,603,596,6,113
6772,重庆,500000,2021/9/5,1,0,,,0,0,0,603,596,6,113
6773,重庆,500000,2021/9/4,1,0,,,0,0,0,603,596,6,113
6774,重庆,500000,2021/9/3,1,0,,,0,0,0,603,596,6,113
6775,重庆,500000,2021/9/2,1,0,,,0,1,0,603,596,6,113
6776,重庆,500000,2021/9/1,2,0,,,0,0,0,603,595,6,113
6777,重庆,500000,2021/8/31,2,0,,,0,0,0,603,595,6,113
6778,重庆,500000,2021/8/30,2,0,,,0,0,0,603,595,6,113
6779,重庆,500000,2021/8/29,2,0,,,0,0,0,603,595,6,113
6780,重庆,500000,2021/8/28,2,0,,,0,0,0,603,595,6,113
6781,重庆,500000,2021/8/27,2,0,,,1,1,0,603,595,6,113
6782,重庆,500000,2021/8/26,3,0,,,0,0,0,603,594,6,112
6783,重庆,500000,2021/8/25,3,0,,,0,0,0,603,594,6,112
6784,重庆,500000,2021/8/24,3,0,,,0,0,0,603,594,6,112
6785,重庆,500000,2021/8/23,3,0,,,1,0,0,603,594,6,112
6786,重庆,500000,2021/8/22,3,0,,,1,0,0,603,594,6,111
6787,重庆,500000,2021/8/21,3,0,,,0,0,0,603,594,6,110
6788,重庆,500000,2021/8/20,3,0,,,0,0,0,603,594,6,110
6789,重庆,500000,2021/8/19,3,0,,,2,0,0,603,594,6,110
6790,重庆,500000,2021/8/18,3,0,,,2,1,0,603,594,6,108
6791,重庆,500000,2021/8/17,4,0,,,0,0,0,603,593,6,106
6792,重庆,500000,2021/8/16,4,0,,,0,0,0,603,593,6,106
6793,重庆,500000,2021/8/15,4,0,,,0,0,0,603,593,6,106
6794,重庆,500000,2021/8/14,4,0,,,0,0,0,603,593,6,106
6795,重庆,500000,2021/8/13,4,0,,,0,0,0,603,593,6,106
6796,重庆,500000,2021/8/12,4,0,,,0,0,0,603,593,6,106
6797,重庆,500000,2021/8/11,4,0,,,0,0,0,603,593,6,106
6798,重庆,500000,2021/8/10,4,0,,,0,0,0,603,593,6,106
6799,重庆,500000,2021/8/9,4,0,,,1,0,0,603,593,6,106
6800,重庆,500000,2021/8/8,4,0,,,0,0,0,603,593,6,105
6801,重庆,500000,2021/8/7,4,0,,,0,0,0,603,593,6,105
6802,重庆,500000,2021/8/6,4,0,,,1,0,0,603,593,6,105
6803,重庆,500000,2021/8/5,4,0,,,0,0,0,603,593,6,104
6804,重庆,500000,2021/8/4,4,0,,,0,0,0,603,593,6,104
6805,重庆,500000,2021/8/3,4,0,,,2,0,0,603,593,6,104
6806,重庆,500000,2021/8/2,4,0,,,1,0,0,603,593,6,102
6807,重庆,500000,2021/8/1,4,0,,,1,0,0,603,593,6,101
6808,重庆,500000,2021/7/31,4,0,,,0,0,0,603,593,6,100
6809,重庆,500000,2021/7/30,4,2,,,0,0,0,603,593,6,100
6810,重庆,500000,2021/7/29,2,0,,,0,0,0,601,593,6,100
6811,重庆,500000,2021/7/28,2,0,,,1,0,0,601,593,6,100
6812,重庆,500000,2021/7/27,2,0,,,0,1,0,601,593,6,99
6813,重庆,500000,2021/7/26,3,0,,,0,0,0,601,592,6,99
6814,重庆,500000,2021/7/25,3,0,,,1,0,0,601,592,6,99
6815,重庆,500000,2021/7/24,3,0,,,0,0,0,601,592,6,98
6816,重庆,500000,2021/7/23,3,0,,,0,0,0,601,592,6,98
6817,重庆,500000,2021/7/22,3,0,,,2,0,0,601,592,6,98
6818,重庆,500000,2021/7/21,3,0,,,0,0,0,601,592,6,96
6819,重庆,500000,2021/7/20,3,0,,,0,0,0,601,592,6,96
6820,重庆,500000,2021/7/19,3,0,,,1,0,0,601,592,6,96
6821,重庆,500000,2021/7/18,3,0,,,0,0,0,601,592,6,95
6822,重庆,500000,2021/7/17,3,0,,,0,0,0,601,592,6,95
6823,重庆,500000,2021/7/16,3,0,,,3,0,0,601,592,6,95
6824,重庆,500000,2021/7/15,3,0,,,0,0,0,601,592,6,92
6825,重庆,500000,2021/7/14,3,0,,,3,0,0,601,592,6,92
6826,重庆,500000,2021/7/13,3,0,,,2,0,0,601,592,6,89
6827,重庆,500000,2021/7/12,3,0,,,1,0,0,601,592,6,87
6828,重庆,500000,2021/7/11,3,0,,,1,0,0,601,592,6,86
6829,重庆,500000,2021/7/10,3,0,,,0,0,0,601,592,6,85
6830,重庆,500000,2021/7/9,3,0,,,3,1,0,601,592,6,85
6831,重庆,500000,2021/7/8,4,0,,,2,0,0,601,591,6,82
6832,重庆,500000,2021/7/7,4,0,,,1,0,0,601,591,6,80
6833,重庆,500000,2021/7/6,4,0,,,0,0,0,601,591,6,79
6834,重庆,500000,2021/7/5,4,3,,,2,0,0,601,591,6,79
6835,重庆,500000,2021/7/4,1,0,,,3,0,0,598,591,6,77
6836,重庆,500000,2021/7/3,1,0,,,0,0,0,598,591,6,74
6837,重庆,500000,2021/7/2,1,0,,,4,0,0,598,591,6,74
6838,重庆,500000,2021/7/1,1,0,,,3,0,0,598,591,6,70
6839,重庆,500000,2021/6/30,1,0,,,,0,0,598,591,6,
6840,重庆,500000,2021/6/29,1,0,,,1,0,0,598,591,6,67
6841,重庆,500000,2021/6/28,1,0,,,3,0,0,598,591,6,66
6842,重庆,500000,2021/6/27,1,0,,,0,0,0,598,591,6,63
6843,重庆,500000,2021/6/26,1,0,,,3,0,0,598,591,6,63
6844,重庆,500000,2021/6/25,1,0,,,0,2,0,598,591,6,60
6845,重庆,500000,2021/6/24,3,0,,,1,0,0,598,589,6,60
6846,重庆,500000,2021/6/23,3,0,,,0,0,0,598,589,6,59
6847,重庆,500000,2021/6/22,3,0,,,4,0,0,598,589,6,59
6848,重庆,500000,2021/6/21,3,0,,,0,0,0,598,589,6,55
6849,重庆,500000,2021/6/20,3,0,,,0,0,0,598,589,6,55
6850,重庆,500000,2021/6/19,3,0,,,0,0,0,598,589,6,55
6851,重庆,500000,2021/6/18,3,0,,,0,0,0,598,589,6,55
6852,重庆,500000,2021/6/17,3,0,,,0,0,0,598,589,6,55
6853,重庆,500000,2021/6/16,3,0,,,1,0,0,598,589,6,55
6854,重庆,500000,2021/6/15,3,0,,,1,0,0,598,589,6,54
6855,重庆,500000,2021/6/14,3,0,,,0,0,0,598,589,6,53
6856,重庆,500000,2021/6/13,3,0,,,1,2,0,598,589,6,53
6857,重庆,500000,2021/6/12,5,0,,,0,0,0,598,587,6,52
6858,重庆,500000,2021/6/11,5,0,,,0,0,0,598,587,6,52
6859,重庆,500000,2021/6/10,5,0,,,0,0,0,598,587,6,52
6860,重庆,500000,2021/6/9,5,0,,,0,0,0,598,587,6,52
6861,重庆,500000,2021/6/8,5,0,,,1,0,0,598,587,6,52
6862,重庆,500000,2021/6/7,5,0,,,1,0,0,598,587,6,51
6863,重庆,500000,2021/6/6,5,0,,,0,0,0,598,587,6,50
6864,重庆,500000,2021/6/5,5,0,,,0,1,0,598,587,6,50
6865,重庆,500000,2021/6/4,6,0,,,0,0,0,598,586,6,50
6866,重庆,500000,2021/6/3,6,0,,,0,0,0,598,586,6,50
6867,重庆,500000,2021/6/2,6,0,,,1,0,0,598,586,6,50
6868,重庆,500000,2021/6/1,6,0,,,0,0,0,598,586,6,49
6869,重庆,500000,2021/5/31,6,0,,,1,0,0,598,586,6,49
6870,重庆,500000,2021/5/30,6,0,,,0,0,0,598,586,6,48
6871,重庆,500000,2021/5/29,6,0,,,0,0,0,598,586,6,48
6872,重庆,500000,2021/5/28,6,0,,,0,0,0,598,586,6,48
6873,重庆,500000,2021/5/27,6,0,,,1,0,0,598,586,6,48
6874,重庆,500000,2021/5/26,6,0,,,0,0,0,598,586,6,47
6875,重庆,500000,2021/5/25,6,0,,,1,0,0,598,586,6,47
6876,重庆,500000,2021/5/24,6,0,,,0,0,0,598,586,6,46
6877,重庆,500000,2021/5/23,6,0,,,1,0,0,598,586,6,46
6878,重庆,500000,2021/5/22,6,0,,,0,0,0,598,586,6,45
6879,重庆,500000,2021/5/21,6,0,,,0,0,0,598,586,6,45
6880,重庆,500000,2021/5/20,6,0,,,0,0,0,598,586,6,45
6881,重庆,500000,2021/5/19,6,0,,,0,0,0,598,586,6,45
6882,重庆,500000,2021/5/18,6,0,,,0,0,0,598,586,6,45
6883,重庆,500000,2021/5/17,6,0,,,0,0,0,598,586,6,45
6884,重庆,500000,2021/5/16,6,0,,,0,0,0,598,586,6,45
6885,重庆,500000,2021/5/15,6,0,,,0,0,0,598,586,6,45
6886,重庆,500000,2021/5/14,6,0,,,0,1,0,598,586,6,45
6887,重庆,500000,2021/5/13,7,0,,,0,0,0,598,585,6,45
6888,重庆,500000,2021/5/12,7,0,,,0,0,0,598,585,6,45
6889,重庆,500000,2021/5/11,7,0,,,0,0,0,598,585,6,45
6890,重庆,500000,2021/5/10,7,1,,,0,0,0,598,585,6,45
6891,重庆,500000,2021/5/9,6,0,,,0,0,0,597,585,6,45
6892,重庆,500000,2021/5/8,6,0,,,0,0,0,597,585,6,45
6893,重庆,500000,2021/5/7,6,1,,,0,0,0,597,585,6,45
6894,重庆,500000,2021/5/6,5,0,,,0,0,0,596,585,6,45
6895,重庆,500000,2021/5/5,5,0,,,0,0,0,596,585,6,45
6896,重庆,500000,2021/5/4,5,0,,,0,0,0,596,585,6,45
6897,重庆,500000,2021/5/3,5,0,,,0,0,0,596,585,6,45
6898,重庆,500000,2021/5/2,5,0,,,0,0,0,596,585,6,45
6899,重庆,500000,2021/5/1,5,0,,,0,0,0,596,585,6,45
6900,重庆,500000,2021/4/30,5,0,,,0,0,0,596,585,6,45
6901,重庆,500000,2021/4/29,5,0,,,0,0,0,596,585,6,45
6902,重庆,500000,2021/4/28,5,0,,,0,0,0,596,585,6,45
6903,重庆,500000,2021/4/27,5,1,,,0,0,0,596,585,6,45
6904,重庆,500000,2021/4/26,4,1,,,0,0,0,595,585,6,45
6905,重庆,500000,2021/4/25,3,0,,,0,0,0,594,585,6,45
6906,重庆,500000,2021/4/24,3,0,,,0,0,0,594,585,6,45
6907,重庆,500000,2021/4/23,3,1,,,0,0,0,594,585,6,45
6908,重庆,500000,2021/4/22,2,2,,,0,0,0,593,585,6,45
6909,重庆,500000,2021/4/21,0,0,,,0,0,0,591,585,6,45
6910,重庆,500000,2021/4/20,0,0,,,0,0,0,591,585,6,45
6911,重庆,500000,2021/4/19,0,0,,,0,0,0,591,585,6,45
6912,重庆,500000,2021/4/18,0,0,,,0,0,0,591,585,6,45
6913,重庆,500000,2021/4/17,0,0,,,0,0,0,591,585,6,45
6914,重庆,500000,2021/4/16,0,0,,,0,0,0,591,585,6,45
6915,重庆,500000,2021/4/15,0,0,,,0,0,0,591,585,6,45
6916,重庆,500000,2021/4/14,0,0,,,0,0,0,591,585,6,45
6917,重庆,500000,2021/4/13,0,0,,,0,0,0,591,585,6,45
6918,重庆,500000,2021/4/12,0,0,,,0,0,0,591,585,6,45
6919,重庆,500000,2021/4/11,0,0,,,0,0,0,591,585,6,45
6920,重庆,500000,2021/4/10,0,0,,,0,0,0,591,585,6,45
6921,重庆,500000,2021/4/9,0,0,,,0,0,0,591,585,6,45
