Entity,Day,total_boosters
Singapore,2022/8/10,4353390
Singapore,2022/8/11,4354669
Singapore,2022/8/12,4356314
Singapore,2022/8/13,4357795
Singapore,2022/8/14,4358143
Singapore,2022/8/15,4359700
Singapore,2022/8/16,4360986
Singapore,2022/8/17,4362179
Singapore,2022/8/18,4363403
Singapore,2022/8/19,4365198
Singapore,2022/8/20,4367664
Singapore,2022/8/21,4368438
Singapore,2022/8/22,4370150
Singapore,2022/8/23,4371513
Singapore,2022/8/24,4372838
Singapore,2022/8/25,4374133
Singapore,2022/8/26,4375949
Singapore,2022/8/27,4378192
Singapore,2022/8/28,4378853
Singapore,2022/8/29,4380368
Singapore,2022/8/30,4381550
Singapore,2022/8/31,4382847
Singapore,2022/9/1,4384262
Singapore,2022/9/2,4386096
Singapore,2022/9/3,4387879
Singapore,2022/9/4,4388491
Singapore,2022/9/5,4390168
Singapore,2022/9/6,4391511
Singapore,2022/9/7,4392765
Singapore,2022/9/8,4394010
Singapore,2022/9/9,4395500
Singapore,2022/9/10,4396821
Singapore,2022/9/11,4397196
Singapore,2022/9/12,4398387
Singapore,2022/9/13,4399433
Singapore,2022/9/14,4400256
Singapore,2022/9/15,4401076
Singapore,2022/9/16,4402299
Singapore,2022/9/17,4403603
Singapore,2022/9/18,4404005
Singapore,2022/9/19,4405018
Singapore,2022/9/20,4405781
Singapore,2022/9/21,4406495
Singapore,2022/9/22,4407244
Singapore,2022/9/23,4408383
Singapore,2022/9/24,4409771
Singapore,2022/9/25,4410225
Singapore,2022/9/26,4411184
Singapore,2022/9/27,4411967
Singapore,2022/9/28,4412789
Singapore,2022/9/29,4413577
Singapore,2022/9/30,4414621
Singapore,2022/10/1,4415718
Singapore,2022/10/2,4416069
Singapore,2022/10/3,4416951
Singapore,2022/10/4,4417738
Singapore,2022/10/5,4418636
Singapore,2022/10/6,4419421
Singapore,2022/10/7,4420659
Singapore,2022/10/8,4421876
Singapore,2022/10/9,4422179
Singapore,2022/10/10,4423183
Singapore,2022/10/11,4424136
Singapore,2022/10/12,4425019
Singapore,2022/10/13,4425857
Singapore,2022/10/14,4426999
Singapore,2022/10/15,4428200
Singapore,2022/10/16,4428486
Singapore,2022/10/17,4429725
Singapore,2022/10/18,4430757
Singapore,2022/10/19,4431847
Singapore,2022/10/20,4433010
Singapore,2022/10/21,4434742
Singapore,2022/10/22,4436519
Singapore,2022/10/23,4437196
Singapore,2022/10/24,4437573
Singapore,2022/10/25,4440289
Sint Maarten (Dutch part),2022/3/25,8099
Sint Maarten (Dutch part),2022/6/10,8716
Sint Maarten (Dutch part),2022/6/17,8818
Sint Maarten (Dutch part),2022/6/24,8845
Sint Maarten (Dutch part),2022/7/8,8911
Sint Maarten (Dutch part),2022/8/5,9010
Sint Maarten (Dutch part),2022/9/16,9021
Sint Maarten (Dutch part),2022/10/7,9021
Sint Maarten (Dutch part),2022/11/4,9069
Sint Maarten (Dutch part),2023/2/10,9131
Slovakia,2021/1/3,1
Slovakia,2021/1/10,2
Slovakia,2021/1/17,6
Slovakia,2021/1/24,6
Slovakia,2021/1/31,6
Slovakia,2021/2/7,6
Slovakia,2021/2/14,6
Slovakia,2021/2/21,6
Slovakia,2021/2/28,6
Slovakia,2021/3/7,6
Slovakia,2021/3/14,6
Slovakia,2021/3/21,6
Slovakia,2021/3/28,6
Slovakia,2021/4/4,6
Slovakia,2021/4/11,6
Slovakia,2021/4/18,6
Slovakia,2021/4/25,6
Slovakia,2021/5/2,6
Slovakia,2021/5/9,7
Slovakia,2021/5/16,8
Slovakia,2021/5/23,8
Slovakia,2021/5/30,8
Slovakia,2021/6/6,8
Slovakia,2021/6/13,8
Slovakia,2021/6/20,8
Slovakia,2021/6/27,8
Slovakia,2021/7/4,8
Slovakia,2021/7/11,8
Slovakia,2021/7/18,9
Slovakia,2021/7/25,9
Slovakia,2021/8/1,9
Slovakia,2021/8/8,9
Slovakia,2021/8/15,12
Slovakia,2021/8/22,14
Slovakia,2021/8/29,15
Slovakia,2021/9/5,16
Slovakia,2021/9/12,22
Slovakia,2021/9/19,30
Slovakia,2021/9/26,54
Slovakia,2021/10/3,103
Slovakia,2021/10/10,661
Slovakia,2021/10/17,19100
Slovakia,2021/10/24,57212
Slovakia,2021/10/31,121474
Slovakia,2022/1/2,268721
Slovakia,2022/1/9,402746
Slovakia,2022/1/16,507492
Slovakia,2022/1/23,579629
Slovakia,2022/1/30,611367
Slovakia,2022/2/6,629591
Slovakia,2022/2/13,642122
Slovakia,2022/2/20,649900
Slovakia,2022/2/27,654164
Slovakia,2022/3/6,658138
Slovakia,2022/3/13,661641
Slovakia,2022/3/20,664937
Slovakia,2022/3/27,667913
Slovakia,2022/4/3,670355
Slovakia,2022/4/10,671902
Slovakia,2022/4/17,673310
Slovakia,2022/4/24,674595
Slovakia,2022/5/1,675803
Slovakia,2022/5/8,676817
Slovakia,2022/5/15,677676
Slovakia,2022/5/22,678540
Slovakia,2022/5/29,679126
Slovakia,2022/6/5,679642
Slovakia,2022/6/12,680104
Slovakia,2022/6/19,680666
Slovakia,2022/6/26,681233
Slovakia,2022/7/3,681643
Slovakia,2022/7/10,682294
Slovakia,2022/7/17,683046
Slovakia,2022/7/24,683744
Slovakia,2022/7/31,684026
Slovenia,2021/7/1,1
Slovenia,2021/7/2,4
Slovenia,2021/7/3,4
Slovenia,2021/7/4,4
Slovenia,2021/7/5,4
Slovenia,2021/7/6,5
Slovenia,2021/7/7,7
Slovenia,2021/7/8,10
Slovenia,2021/7/9,34
Slovenia,2021/7/10,35
Slovenia,2021/7/11,36
Slovenia,2021/7/12,37
Slovenia,2021/7/13,39
Slovenia,2021/7/14,39
Slovenia,2021/7/15,44
Slovenia,2021/7/16,45
Slovenia,2021/7/17,45
Slovenia,2021/7/18,45
Slovenia,2021/7/19,47
Slovenia,2021/7/20,48
Slovenia,2021/7/21,51
Slovenia,2021/7/22,53
Slovenia,2021/7/23,53
Slovenia,2021/7/24,53
Slovenia,2021/7/25,53
Slovenia,2021/7/26,54
Slovenia,2021/7/27,54
Slovenia,2021/7/28,66
Slovenia,2021/7/29,70
Slovenia,2021/7/30,75
Slovenia,2021/7/31,76
Slovenia,2021/8/1,76
Slovenia,2021/8/2,78
Slovenia,2021/8/3,79
Slovenia,2021/8/4,81
Slovenia,2021/8/5,86
Slovenia,2021/8/6,88
Slovenia,2021/8/7,90
Slovenia,2021/8/8,90
Slovenia,2021/8/9,90
Slovenia,2021/8/10,90
Slovenia,2021/8/11,96
Slovenia,2021/8/12,99
Slovenia,2021/8/13,101
Slovenia,2021/8/14,101
Slovenia,2021/8/15,101
Slovenia,2021/8/16,113
Slovenia,2021/8/17,113
Slovenia,2021/8/18,119
Slovenia,2021/8/19,125
Slovenia,2021/8/20,130
Slovenia,2021/8/21,130
Slovenia,2021/8/22,130
Slovenia,2021/8/23,139
Slovenia,2021/8/24,146
Slovenia,2021/8/25,163
Slovenia,2021/8/26,175
Slovenia,2021/8/27,194
Slovenia,2021/8/28,195
Slovenia,2021/8/29,195
Slovenia,2021/8/30,209
Slovenia,2021/8/31,224
Slovenia,2021/9/1,250
Slovenia,2021/9/2,278
Slovenia,2021/9/3,311
Slovenia,2021/9/4,316
Slovenia,2021/9/6,356
Slovenia,2021/9/7,580
Slovenia,2021/9/8,1061
Slovenia,2021/9/9,2099
Slovenia,2021/9/10,2751
Slovenia,2021/9/11,2983
Slovenia,2021/9/12,2983
Slovenia,2021/9/13,3412
Slovenia,2021/9/14,4382
Slovenia,2021/9/15,5558
Slovenia,2021/9/16,7622
Slovenia,2021/9/17,9593
Slovenia,2021/9/18,10202
Slovenia,2021/9/19,10517
Slovenia,2021/9/20,11375
Slovenia,2021/9/21,12744
Slovenia,2021/9/22,14181
Slovenia,2021/9/23,16074
Slovenia,2021/9/24,17509
Slovenia,2021/9/25,17797
Slovenia,2021/9/26,17835
Slovenia,2021/9/27,18379
Slovenia,2021/9/28,19389
Slovenia,2021/9/29,21201
Slovenia,2021/9/30,22371
Slovenia,2021/10/1,23405
Slovenia,2021/10/2,23588
Slovenia,2021/10/3,23588
Slovenia,2021/10/4,23944
Slovenia,2021/10/5,24381
Slovenia,2021/10/6,25102
Slovenia,2021/10/7,26378
Slovenia,2021/10/8,27194
Slovenia,2021/10/9,27287
Slovenia,2021/10/10,27296
Slovenia,2021/10/11,27665
Slovenia,2021/10/12,28374
Slovenia,2021/10/13,29315
Slovenia,2021/10/14,30784
Slovenia,2021/10/15,31970
Slovenia,2021/10/16,31999
Slovenia,2021/10/17,31999
Slovenia,2021/10/18,32591
Slovenia,2021/10/19,33426
Slovenia,2021/10/20,34613
Slovenia,2021/10/21,36850
Slovenia,2021/10/22,39213
Slovenia,2021/10/23,39282
Slovenia,2021/10/25,40156
Slovenia,2021/10/26,41481
Slovenia,2021/10/27,43376
Slovenia,2021/10/28,47078
Slovenia,2021/10/29,49137
Slovenia,2021/10/30,49328
Slovenia,2021/10/31,49332
Slovenia,2021/11/1,49332
Slovenia,2021/11/2,51956
Slovenia,2021/11/3,59170
Slovenia,2021/11/4,72386
Slovenia,2021/11/5,84629
Slovenia,2021/11/6,88807
Slovenia,2021/11/7,90470
Slovenia,2021/11/8,99864
Slovenia,2021/11/9,111388
Slovenia,2021/11/10,126765
Slovenia,2021/11/11,145646
Slovenia,2021/11/12,163310
Slovenia,2021/11/13,168434
Slovenia,2021/11/14,169504
Slovenia,2021/11/15,178084
Slovenia,2021/11/16,191578
Slovenia,2021/11/17,204696
Slovenia,2021/11/18,220229
Slovenia,2021/11/19,232294
Slovenia,2021/11/20,236315
Slovenia,2021/11/21,237242
Slovenia,2021/11/22,243089
Slovenia,2021/11/23,250371
Slovenia,2021/11/24,261133
Slovenia,2021/11/25,273125
Slovenia,2021/11/26,282785
Slovenia,2021/11/27,285836
Slovenia,2021/11/28,286190
Slovenia,2021/11/29,291054
Slovenia,2021/11/30,297197
Slovenia,2021/12/1,305379
Slovenia,2021/12/2,313963
Slovenia,2021/12/3,320888
Slovenia,2021/12/4,322300
Slovenia,2021/12/5,322498
Slovenia,2021/12/6,326280
Slovenia,2021/12/7,330901
Slovenia,2021/12/8,336682
Slovenia,2021/12/9,342888
Slovenia,2021/12/10,348255
Slovenia,2021/12/11,349200
Slovenia,2021/12/12,349331
Slovenia,2021/12/13,352387
Slovenia,2021/12/14,356903
Slovenia,2021/12/15,363738
Slovenia,2021/12/16,371234
Slovenia,2021/12/17,377406
Slovenia,2021/12/18,378634
Slovenia,2021/12/19,385502
Slovenia,2021/12/20,398791
Slovenia,2021/12/21,412724
Slovenia,2021/12/22,428050
Slovenia,2021/12/23,443644
Slovenia,2021/12/24,446229
Slovenia,2021/12/26,446419
Slovenia,2021/12/27,451343
Slovenia,2021/12/28,457235
Slovenia,2021/12/29,462120
Slovenia,2021/12/30,466412
Slovenia,2021/12/31,467389
Slovenia,2022/1/1,467390
Slovenia,2022/1/2,467489
Slovenia,2022/1/3,471672
Slovenia,2022/1/4,477702
Slovenia,2022/1/5,486522
Slovenia,2022/1/6,496640
Slovenia,2022/1/7,505700
Slovenia,2022/1/8,506827
Slovenia,2022/1/9,507110
Slovenia,2022/1/10,512092
Slovenia,2022/1/11,517568
Slovenia,2022/1/12,523415
Slovenia,2022/1/13,536607
Slovenia,2022/1/14,550029
Slovenia,2022/1/15,558324
Slovenia,2022/1/16,558472
Slovenia,2022/1/17,560469
Slovenia,2022/1/18,563206
Slovenia,2022/1/19,566469
Slovenia,2022/1/20,570023
Slovenia,2022/1/21,574121
Slovenia,2022/1/22,574607
Slovenia,2022/1/23,574685
Slovenia,2022/1/24,576354
Slovenia,2022/1/25,578399
Slovenia,2022/1/26,581242
Slovenia,2022/1/27,584736
Slovenia,2022/1/28,588243
Slovenia,2022/1/29,588777
Slovenia,2022/1/30,588874
Slovenia,2022/1/31,590989
Slovenia,2022/2/1,593707
Slovenia,2022/2/2,597226
Slovenia,2022/2/3,601529
Slovenia,2022/2/4,605051
Slovenia,2022/2/5,605771
Slovenia,2022/2/6,605819
Slovenia,2022/2/7,607409
Slovenia,2022/2/8,607433
Slovenia,2022/2/9,609651
Slovenia,2022/2/10,613058
Slovenia,2022/2/11,615648
Slovenia,2022/2/12,616042
Slovenia,2022/2/13,616082
Slovenia,2022/2/14,617342
Slovenia,2022/2/15,618770
Slovenia,2022/2/16,620219
Slovenia,2022/2/17,622011
Slovenia,2022/2/18,623831
Slovenia,2022/2/19,624082
Slovenia,2022/2/20,624099
Slovenia,2022/2/21,624657
Slovenia,2022/2/22,625145
Slovenia,2022/2/23,626029
Slovenia,2022/2/24,626889
Slovenia,2022/2/25,627844
Slovenia,2022/2/26,627913
Slovenia,2022/2/27,627926
Slovenia,2022/2/28,628257
Slovenia,2022/3/1,628493
Slovenia,2022/3/2,629176
Slovenia,2022/3/3,629768
Slovenia,2022/3/4,630446
Slovenia,2022/3/5,630502
Slovenia,2022/3/6,630515
Slovenia,2022/3/7,630788
Slovenia,2022/3/8,631071
Slovenia,2022/3/9,631733
Slovenia,2022/3/10,632180
Slovenia,2022/3/11,632864
Slovenia,2022/3/12,632923
Slovenia,2022/3/13,632933
Slovenia,2022/3/14,633190
Slovenia,2022/3/15,633655
Slovenia,2022/3/16,634361
Slovenia,2022/3/17,635096
Slovenia,2022/3/18,635897
Slovenia,2022/3/19,635943
Slovenia,2022/3/20,635959
Slovenia,2022/3/21,636293
Slovenia,2022/3/22,636744
Slovenia,2022/3/23,637625
Slovenia,2022/3/24,638418
Slovenia,2022/3/25,639177
Slovenia,2022/3/26,639206
Slovenia,2022/3/27,639219
Slovenia,2022/3/28,639538
Slovenia,2022/3/29,639919
Slovenia,2022/3/30,640624
Slovenia,2022/3/31,641371
Slovenia,2022/4/1,642050
Slovenia,2022/4/2,642086
Slovenia,2022/4/3,642101
Slovenia,2022/4/4,642471
Slovenia,2022/4/5,642868
Slovenia,2022/4/6,643695
Slovenia,2022/4/7,644487
Slovenia,2022/4/8,645142
Slovenia,2022/4/9,645177
Slovenia,2022/4/10,645192
Slovenia,2022/4/11,645501
Slovenia,2022/4/12,645780
Slovenia,2022/4/13,646355
Slovenia,2022/4/14,647299
Slovenia,2022/4/15,647836
Slovenia,2022/4/16,647859
Slovenia,2022/4/17,647863
Slovenia,2022/4/18,647870
Slovenia,2022/4/19,648131
Slovenia,2022/4/20,648609
Slovenia,2022/4/21,649084
Slovenia,2022/4/22,649522
Slovenia,2022/4/23,649559
Slovenia,2022/4/24,649573
Slovenia,2022/4/25,649803
Slovenia,2022/4/26,650137
Slovenia,2022/4/27,650153
Slovenia,2022/4/28,650347
Slovenia,2022/4/29,650582
Slovenia,2022/4/30,650596
Slovenia,2022/5/1,650602
Slovenia,2022/5/2,650613
Slovenia,2022/5/3,650877
Slovenia,2022/5/4,651256
Slovenia,2022/5/5,651646
Slovenia,2022/5/6,652015
Slovenia,2022/5/7,652042
Slovenia,2022/5/8,652051
Slovenia,2022/5/9,652138
Slovenia,2022/5/10,652362
Slovenia,2022/5/11,652655
Slovenia,2022/5/12,652948
Slovenia,2022/5/13,653238
Slovenia,2022/5/14,653248
Slovenia,2022/5/16,653330
Slovenia,2022/5/17,653445
Slovenia,2022/5/18,653653
Slovenia,2022/5/19,653997
Slovenia,2022/5/20,654202
Slovenia,2022/5/21,654213
Slovenia,2022/5/23,654250
Slovenia,2022/5/24,654435
Slovenia,2022/5/25,654572
Slovenia,2022/5/26,655023
Slovenia,2022/5/27,655128
Slovenia,2022/5/30,655185
Slovenia,2022/5/31,655291
Slovenia,2022/6/1,655445
Slovenia,2022/6/2,655639
Slovenia,2022/6/3,655714
Slovenia,2022/6/4,655719
Slovenia,2022/6/6,655746
Slovenia,2022/6/7,655822
Slovenia,2022/6/8,655922
Slovenia,2022/6/9,656100
Slovenia,2022/6/10,656139
Slovenia,2022/6/13,656158
Slovenia,2022/6/14,656224
Slovenia,2022/6/15,656321
Slovenia,2022/6/16,656534
Slovenia,2022/6/17,656620
Slovenia,2022/6/20,656656
Slovenia,2022/6/21,656791
Slovenia,2022/6/22,656946
Slovenia,2022/6/23,657133
Slovenia,2022/6/24,657259
Slovenia,2022/6/27,657314
Slovenia,2022/6/28,657405
Slovenia,2022/6/29,657530
Slovenia,2022/6/30,657759
Slovenia,2022/7/1,657843
Slovenia,2022/7/4,657877
Slovenia,2022/7/5,657967
Solomon Islands,2022/4/4,797
Solomon Islands,2022/4/11,1236
Solomon Islands,2022/4/18,1236
Solomon Islands,2022/4/25,1236
Solomon Islands,2022/5/2,2343
Solomon Islands,2022/5/23,2343
Solomon Islands,2022/6/13,2343
Solomon Islands,2022/6/20,2343
Solomon Islands,2022/7/11,2343
Solomon Islands,2022/7/18,2343
Solomon Islands,2022/8/8,17987
Solomon Islands,2022/8/22,17987
Solomon Islands,2022/8/29,17987
Solomon Islands,2022/9/12,17987
Solomon Islands,2022/9/26,17987
Solomon Islands,2022/10/4,17987
Solomon Islands,2022/10/17,17987
Solomon Islands,2022/10/24,17987
Solomon Islands,2022/10/31,27783
South Africa,2022/1/17,405959
South Africa,2022/1/18,422407
South Africa,2022/1/19,439457
South Africa,2022/1/20,456410
South Africa,2022/1/21,474596
South Africa,2022/1/22,478454
South Africa,2022/1/24,498162
South Africa,2022/1/26,537449
South Africa,2022/1/27,556205
South Africa,2022/1/28,574247
South Africa,2022/1/30,579009
South Africa,2022/1/31,594479
South Africa,2022/2/2,628986
South Africa,2022/2/3,646466
South Africa,2022/2/6,667444
South Africa,2022/2/9,723602
South Africa,2022/2/11,760771
South Africa,2022/2/12,764447
South Africa,2022/2/13,766629
South Africa,2022/2/14,785483
South Africa,2022/2/16,831872
South Africa,2022/2/17,855139
South Africa,2022/2/19,882651
South Africa,2022/2/20,884447
South Africa,2022/2/22,932096
South Africa,2022/2/23,966165
South Africa,2022/2/25,1035596
South Africa,2022/2/27,1048137
South Africa,2022/3/1,1162202
South Africa,2022/3/4,1342654
South Africa,2022/3/5,1359275
South Africa,2022/3/6,1363737
South Africa,2022/3/7,1417569
South Africa,2022/3/9,1471593
South Africa,2022/3/10,1524310
South Africa,2022/3/11,1628556
South Africa,2022/3/13,1641525
South Africa,2022/3/14,1644959
South Africa,2022/3/15,1688214
South Africa,2022/3/16,1736027
South Africa,2022/3/17,1784871
South Africa,2022/3/18,1829060
South Africa,2022/3/19,1873640
South Africa,2022/3/20,1885226
South Africa,2022/3/21,1888503
South Africa,2022/3/22,1892943
South Africa,2022/3/23,1933115
South Africa,2022/3/24,1980212
South Africa,2022/3/25,2025294
South Africa,2022/3/26,2064966
South Africa,2022/3/27,2078695
South Africa,2022/3/29,2116328
South Africa,2022/3/30,2157554
South Africa,2022/3/31,2199299
South Africa,2022/4/1,2238006
South Africa,2022/4/4,2277971
South Africa,2022/4/5,2302998
South Africa,2022/4/6,2331516
South Africa,2022/4/7,2361872
South Africa,2022/4/8,2390484
South Africa,2022/4/9,2419211
South Africa,2022/4/10,2429478
South Africa,2022/4/11,2432669
South Africa,2022/4/12,2452928
South Africa,2022/4/13,2477161
South Africa,2022/4/14,2501087
South Africa,2022/4/15,2519105
South Africa,2022/4/18,2524058
South Africa,2022/4/19,2526097
South Africa,2022/4/20,2545438
South Africa,2022/4/21,2566971
South Africa,2022/4/22,2588689
South Africa,2022/4/23,2616916
South Africa,2022/4/25,2618589
South Africa,2022/4/26,2641455
South Africa,2022/4/27,2669435
South Africa,2022/4/28,2674528
South Africa,2022/4/29,2702753
South Africa,2022/4/30,2727831
South Africa,2022/5/1,2733750
South Africa,2022/5/2,2735589
South Africa,2022/5/3,2738123
South Africa,2022/5/4,2760393
South Africa,2022/5/5,2783890
South Africa,2022/5/6,2808108
South Africa,2022/5/7,2830291
South Africa,2022/5/8,2836165
South Africa,2022/5/9,2837367
South Africa,2022/5/10,2858722
South Africa,2022/5/11,2882655
South Africa,2022/5/12,2907045
South Africa,2022/5/13,2931554
South Africa,2022/5/14,2953350
South Africa,2022/5/15,2958541
South Africa,2022/5/16,2960412
South Africa,2022/5/17,2980670
South Africa,2022/5/18,3004285
South Africa,2022/5/19,3026816
South Africa,2022/5/20,3049134
South Africa,2022/5/21,3068186
South Africa,2022/5/22,3071718
South Africa,2022/5/23,3073130
South Africa,2022/5/24,3090174
South Africa,2022/5/25,3109278
South Africa,2022/5/26,3129148
South Africa,2022/5/27,3148094
South Africa,2022/5/28,3164104
South Africa,2022/5/29,3168105
South Africa,2022/5/30,3169901
South Africa,2022/5/31,3184611
South Africa,2022/6/1,3199093
South Africa,2022/6/2,3213884
South Africa,2022/6/3,3228459
South Africa,2022/6/4,3241826
South Africa,2022/6/5,3244428
South Africa,2022/6/6,3245291
South Africa,2022/6/7,3258427
South Africa,2022/6/8,3273147
South Africa,2022/6/9,3289700
South Africa,2022/6/10,3305117
South Africa,2022/6/11,3317377
South Africa,2022/6/12,3320000
South Africa,2022/6/13,3320722
South Africa,2022/6/14,3333190
South Africa,2022/6/15,3346281
South Africa,2022/6/16,3358592
South Africa,2022/6/17,3361395
South Africa,2022/6/18,3372056
South Africa,2022/6/19,3374196
South Africa,2022/6/20,3374971
South Africa,2022/6/21,3386198
South Africa,2022/6/22,3399130
South Africa,2022/6/23,3411648
South Africa,2022/6/24,3422332
South Africa,2022/6/25,3431460
South Africa,2022/6/26,3433141
South Africa,2022/6/27,3433678
South Africa,2022/6/28,3442388
South Africa,2022/6/29,3451773
South Africa,2022/6/30,3460795
South Africa,2022/7/1,3469201
South Africa,2022/7/2,3475276
South Africa,2022/7/3,3476680
South Africa,2022/7/4,3477132
South Africa,2022/7/5,3483863
South Africa,2022/7/6,3491472
South Africa,2022/7/7,3498270
South Africa,2022/7/8,3505814
South Africa,2022/7/9,3513059
South Africa,2022/7/11,3513425
South Africa,2022/7/12,3519845
South Africa,2022/7/13,3527037
South Africa,2022/7/14,3534218
South Africa,2022/7/15,3541187
South Africa,2022/7/16,3546751
South Africa,2022/7/19,3554218
South Africa,2022/7/20,3561010
South Africa,2022/7/21,3567281
South Africa,2022/7/22,3573837
South Africa,2022/7/23,3579222
South Africa,2022/7/26,3585537
South Africa,2022/7/27,3591063
South Africa,2022/7/28,3596377
South Africa,2022/7/29,3601802
South Africa,2022/7/30,3606263
South Africa,2022/8/2,3611219
South Africa,2022/8/3,3615453
South Africa,2022/8/4,3619841
South Africa,2022/8/5,3623865
South Africa,2022/8/6,3627168
South Africa,2022/8/9,3630986
South Africa,2022/8/10,3631345
South Africa,2022/8/11,3635275
South Africa,2022/8/12,3639377
South Africa,2022/8/13,3642610
South Africa,2022/8/14,3643016
South Africa,2022/8/15,3643250
South Africa,2022/8/16,3646258
South Africa,2022/8/17,3649583
South Africa,2022/8/18,3653113
South Africa,2022/8/19,3656716
South Africa,2022/8/20,3659568
South Africa,2022/8/21,3659956
South Africa,2022/8/22,3660254
South Africa,2022/8/23,3663444
South Africa,2022/8/24,3667090
South Africa,2022/8/25,3670102
South Africa,2022/8/26,3673870
South Africa,2022/8/27,3676976
South Africa,2022/8/28,3677469
South Africa,2022/8/29,3677706
South Africa,2022/8/30,3680739
South Africa,2022/8/31,3683589
South Africa,2022/9/1,3686549
South Africa,2022/9/2,3689483
South Africa,2022/9/3,3692217
South Africa,2022/9/4,3692977
South Africa,2022/9/5,3693214
South Africa,2022/9/6,3695696
South Africa,2022/9/7,3698619
South Africa,2022/9/8,3701335
South Africa,2022/9/9,3704302
South Africa,2022/9/10,3706640
South Africa,2022/9/11,3707094
South Africa,2022/9/12,3707234
South Africa,2022/9/13,3709579
South Africa,2022/9/14,3712264
South Africa,2022/9/15,3714890
South Africa,2022/9/16,3717461
South Africa,2022/9/18,3719908
South Africa,2022/9/19,3720058
South Africa,2022/9/20,3721918
South Africa,2022/9/21,3724105
South Africa,2022/9/22,3726004
South Africa,2022/9/23,3728000
South Africa,2022/9/24,3729617
South Africa,2022/9/25,3729792
South Africa,2022/9/26,3729883
South Africa,2022/9/27,3731884
South Africa,2022/9/28,3733986
South Africa,2022/9/29,3736352
South Africa,2022/9/30,3738814
South Africa,2022/10/4,3743089
South Africa,2022/10/5,3745374
South Africa,2022/10/6,3748244
South Africa,2022/10/7,3750784
South Africa,2022/10/8,3752886
South Africa,2022/10/9,3753119
South Africa,2022/10/10,3753184
South Africa,2022/10/11,3755571
South Africa,2022/10/12,3758265
South Africa,2022/10/14,3763465
South Africa,2022/10/15,3765713
South Africa,2022/10/16,3765958
South Africa,2022/10/17,3766056
South Africa,2022/10/18,3768093
South Africa,2022/10/19,3770415
South Africa,2022/10/20,3772879
South Africa,2022/10/21,3775427
South Africa,2022/10/23,3778059
South Africa,2022/10/24,3778244
South Africa,2022/10/25,3780522
South Africa,2022/10/26,3783050
South Africa,2022/10/27,3785345
South Africa,2022/10/28,3787557
South Africa,2022/10/29,3789159
South Africa,2022/10/30,3789338
South Africa,2022/11/1,3791276
South Africa,2022/11/2,3793360
South Africa,2022/11/3,3795628
