Entity,Year,fish-discards
Turkey,1995,69239.81796
Turkey,1996,44373.79916
Turkey,1997,36069.08119
Turkey,1998,41047.49368
Turkey,1999,44050.70104
Turkey,2000,44915.02679
Turkey,2001,44033.45611
Turkey,2002,41654.79631
Turkey,2003,38909.19271
Turkey,2004,42046.36245
Turkey,2005,39311.13532
Turkey,2006,41682.89473
Turkey,2007,50148.86365
Turkey,2008,46296.56675
Turkey,2009,45889.55802
Turkey,2010,47326.32988
Turkey,2011,50953.74414
Turkey,2012,38429.7025
Turkey,2013,36686.79649
Turkey,2014,34999.912
Turkey,2015,45525.93337
Turkey,2016,37904.21309
Turkey,2017,37679.40232
Turkey,2018,34619.17258
Turks and Caicos Islands,2013,6.499911753
Turks and Caicos Islands,2014,6.298785244
Tuvalu,1982,2.470495044
Tuvalu,1983,3.39024704
Tuvalu,1984,4.320937594
Tuvalu,1986,3.356319914
Tuvalu,1987,4.604526894
Tuvalu,1988,7.555518851
Tuvalu,1989,0.746132716
Tuvalu,1990,0.642007018
Tuvalu,2009,112.6916063
Tuvalu,2010,177.0094479
Tuvalu,2011,124.3483159
Tuvalu,2012,184.9079621
Tuvalu,2013,185.0436784
Tuvalu,2014,98.10190497
Tuvalu,2015,76.93145727
Tuvalu,2016,100.402767
Tuvalu,2017,94.52189494
Tuvalu,2018,182.0819503
Ukraine,1950,8586.14848
Ukraine,1951,9400.751704
Ukraine,1952,10053.41526
Ukraine,1953,10748.4232
Ukraine,1954,11402.17449
Ukraine,1955,12039.33361
Ukraine,1956,12726.3485
Ukraine,1957,13429.89594
Ukraine,1958,13500.10843
Ukraine,1959,13179.56859
Ukraine,1960,12344.35153
Ukraine,1961,11569.2352
Ukraine,1962,11425.27019
Ukraine,1963,10065.51083
Ukraine,1964,9352.248306
Ukraine,1965,7656.891427
Ukraine,1966,7286.545065
Ukraine,1967,9107.831369
Ukraine,1968,12411.01682
Ukraine,1969,12178.02775
Ukraine,1970,16765.88249
Ukraine,1971,18844.69021
Ukraine,1972,21099.25421
Ukraine,1973,27375.10255
Ukraine,1974,33338.31852
Ukraine,1975,37426.68614
Ukraine,1976,51158.343
Ukraine,1977,53720.99134
Ukraine,1978,49939.97315
Ukraine,1979,57706.45008
Ukraine,1980,77879.8698
Ukraine,1981,72550.46079
Ukraine,1982,67132.33274
Ukraine,1983,68386.27745
Ukraine,1984,79803.57698
Ukraine,1985,97324.51642
Ukraine,1986,118658.3937
Ukraine,1987,130733.8752
Ukraine,1988,100260.2194
Ukraine,1989,97910.9756
Ukraine,1990,63642.97128
Ukraine,1991,66328.07059
Ukraine,1992,68885.11826
Ukraine,1993,83763.66183
Ukraine,1994,84531.01938
Ukraine,1995,85128.03311
Ukraine,1996,93126.98315
Ukraine,1997,98940.36699
Ukraine,1998,102727.5111
Ukraine,1999,103753.258
Ukraine,2000,109498.1777
Ukraine,2001,109145.0351
Ukraine,2002,99328.27361
Ukraine,2003,101375.8627
Ukraine,2004,94098.19388
Ukraine,2005,77716.7564
Ukraine,2006,69183.70803
Ukraine,2007,62541.60503
Ukraine,2008,55903.80424
Ukraine,2009,52602.95042
Ukraine,2010,48372.31428
Ukraine,2011,37570.15164
Ukraine,2012,37294.5846
Ukraine,2013,36235.18803
Ukraine,2014,35012.02972
Ukraine,2015,30141.47904
Ukraine,2016,25073.88316
Ukraine,2017,23263.5196
Ukraine,2018,2206.119819
United Arab Emirates,1950,23.432344
United Arab Emirates,1951,23.021388
United Arab Emirates,1952,23.098604
United Arab Emirates,1953,23.522784
United Arab Emirates,1954,26.991772
United Arab Emirates,1955,27.235152
United Arab Emirates,1956,27.499372
United Arab Emirates,1957,32.360028
United Arab Emirates,1958,32.441548
United Arab Emirates,1959,42.41196
United Arab Emirates,1960,43.09341201
United Arab Emirates,1961,44.261684
United Arab Emirates,1962,50.688792
United Arab Emirates,1963,52.56114801
United Arab Emirates,1964,54.31353601
United Arab Emirates,1965,58.880888
United Arab Emirates,1966,60.397248
United Arab Emirates,1967,63.652104
United Arab Emirates,1968,65.556916
United Arab Emirates,1969,66.190068
United Arab Emirates,1970,68.11118
United Arab Emirates,1971,73.393008
United Arab Emirates,1972,76.24912001
United Arab Emirates,1973,79.08866
United Arab Emirates,1974,105.4896
United Arab Emirates,1975,110.18328
United Arab Emirates,1976,132.6208
United Arab Emirates,1977,138.19912
United Arab Emirates,1978,142.42792
United Arab Emirates,1979,144.7902
United Arab Emirates,1980,144.96088
United Arab Emirates,1981,155.04336
United Arab Emirates,1982,125.31546
United Arab Emirates,1983,241.52288
United Arab Emirates,1984,279.04868
United Arab Emirates,1985,290.30292
United Arab Emirates,1986,301.28028
United Arab Emirates,1987,341.19204
United Arab Emirates,1988,354.64016
United Arab Emirates,1989,360.82928
United Arab Emirates,1990,374.1547999
United Arab Emirates,1991,365.4304
United Arab Emirates,1992,375.28508
United Arab Emirates,1993,391.0958
United Arab Emirates,1994,423.2412
United Arab Emirates,1995,431.7486
United Arab Emirates,1996,463.34512
United Arab Emirates,1997,485.8794
United Arab Emirates,1998,487.4692
United Arab Emirates,1999,494.15512
United Arab Emirates,2000,469.87316
United Arab Emirates,2001,937.5200001
United Arab Emirates,2002,865.6907999
United Arab Emirates,2003,906.0096
United Arab Emirates,2004,809.3892
United Arab Emirates,2005,761.6784
United Arab Emirates,2006,814.6756
United Arab Emirates,2007,375.17896
United Arab Emirates,2008,379.304828
United Arab Emirates,2009,572.98536
United Arab Emirates,2010,465.94288
United Arab Emirates,2011,453.27028
United Arab Emirates,2012,439.8386
United Arab Emirates,2013,410.90084
United Arab Emirates,2014,423.58672
United Arab Emirates,2015,438.0212
United Arab Emirates,2016,451.2899467
United Arab Emirates,2017,464.8501268
United Arab Emirates,2018,397.5034641
United Kingdom,1950,25926.71766
United Kingdom,1951,31253.56598
United Kingdom,1952,233875.867
United Kingdom,1953,160770.4166
United Kingdom,1954,109463.4905
United Kingdom,1955,70994.68607
United Kingdom,1956,57954.38878
United Kingdom,1957,91543.5287
United Kingdom,1958,87565.33825
United Kingdom,1959,102197.1049
United Kingdom,1960,119611.3205
United Kingdom,1961,98952.52151
United Kingdom,1962,120284.6264
United Kingdom,1963,165919.0911
United Kingdom,1964,199104.5128
United Kingdom,1965,211585.8606
United Kingdom,1966,211289.0297
United Kingdom,1967,248692.6633
United Kingdom,1968,158212.5841
United Kingdom,1969,61560.06104
United Kingdom,1970,75379.95428
United Kingdom,1971,83837.28836
United Kingdom,1972,92076.67429
United Kingdom,1973,71872.176
United Kingdom,1974,68861.56542
United Kingdom,1975,59452.71407
United Kingdom,1976,60950.73404
United Kingdom,1977,67736.84732
United Kingdom,1978,82720.59691
United Kingdom,1979,83693.54338
United Kingdom,1980,101843.1675
United Kingdom,1981,101610.816
United Kingdom,1982,114554.102
United Kingdom,1983,114384.2943
United Kingdom,1984,107042.7804
United Kingdom,1985,123474.4987
United Kingdom,1986,105365.6639
United Kingdom,1987,121536.5751
United Kingdom,1988,128335.0903
United Kingdom,1989,101472.1779
United Kingdom,1990,97753.64328
United Kingdom,1991,107272.1121
United Kingdom,1992,101903.6344
United Kingdom,1993,104637.4047
United Kingdom,1994,99036.57809
United Kingdom,1995,95327.91969
United Kingdom,1996,99696.19807
United Kingdom,1997,88026.50354
United Kingdom,1998,85360.72628
United Kingdom,1999,78852.20884
United Kingdom,2000,69349.18977
United Kingdom,2001,52326.02902
United Kingdom,2002,67210.53767
United Kingdom,2003,58157.59929
United Kingdom,2004,60903.07513
United Kingdom,2005,42367.65017
United Kingdom,2006,53959.10123
United Kingdom,2007,49861.54412
United Kingdom,2008,51631.64257
United Kingdom,2009,53890.88221
United Kingdom,2010,52468.21354
United Kingdom,2011,43412.26703
United Kingdom,2012,45220.36782
United Kingdom,2013,39437.68818
United Kingdom,2014,40367.12994
United Kingdom,2015,41938.93932
United Kingdom,2016,44097.53653
United Kingdom,2017,44409.98241
United Kingdom,2018,31078.73683
United States,1950,828841.9126
United States,1951,971685.6717
United States,1952,980951.5841
United States,1953,1085741.117
United States,1954,1088361.312
United States,1955,1017066.164
United States,1956,935899.0328
United States,1957,881343.3255
United States,1958,861402.9443
United States,1959,946881.1721
United States,1960,1012199.311
United States,1961,765838.0785
United States,1962,780825.5613
United States,1963,909054.1452
United States,1964,822588.6491
United States,1965,892228.4971
United States,1966,809862.498
United States,1967,907212.1508
United States,1968,842640.0073
United States,1969,801146.9188
United States,1970,867547.6461
United States,1971,861034.6436
United States,1972,843321.6021
United States,1973,732426.5173
United States,1974,740858.1907
United States,1975,699337.9558
United States,1976,850911.1594
United States,1977,1009511.476
United States,1978,969472.8201
United States,1979,927658.5845
United States,1980,950701.2852
United States,1981,833523.7598
United States,1982,998645.291
United States,1983,885871.2984
United States,1984,1082685.263
United States,1985,1012901.987
United States,1986,960125.9217
United States,1987,1243205.68
United States,1988,1096729.32
United States,1989,1224567.197
United States,1990,1190631.765
United States,1991,1424751.196
United States,1992,1288224.994
United States,1993,1163309.957
United States,1994,1087547.832
United States,1995,1128229.667
United States,1996,1074643.574
United States,1997,1174407.003
United States,1998,936950.3223
United States,1999,889033.793
United States,2000,963268.1381
United States,2001,897859.78
United States,2002,932770.7824
United States,2003,946727.9583
United States,2004,1003963.635
United States,2005,805515.0003
United States,2006,890747.0326
United States,2007,797479.4463
United States,2008,725877.3001
United States,2009,840395.4506
United States,2010,798361.4101
United States,2011,867632.3862
United States,2012,789999.0107
United States,2013,703691.3743
United States,2014,706749.4981
United States,2015,713883.8667
United States,2016,706856.8447
United States,2017,748103.8933
United States,2018,674076.4327
Unknown Fishing Country,1950,3600
Unknown Fishing Country,1951,3558.139535
Unknown Fishing Country,1952,3516.27907
Unknown Fishing Country,1953,3474.418605
Unknown Fishing Country,1954,3565.927812
Unknown Fishing Country,1955,3454.466162
Unknown Fishing Country,1956,3446.759449
Unknown Fishing Country,1957,3639.210125
Unknown Fishing Country,1958,5236.597723
Unknown Fishing Country,1959,6063.750376
Unknown Fishing Country,1960,6080.177028
Unknown Fishing Country,1961,8749.974498
Unknown Fishing Country,1962,9538.335233
Unknown Fishing Country,1963,7230.309069
Unknown Fishing Country,1964,8489.939864
Unknown Fishing Country,1965,11367.43624
Unknown Fishing Country,1966,10654.95531
Unknown Fishing Country,1967,13439.71792
Unknown Fishing Country,1968,10171.01405
Unknown Fishing Country,1969,9817.42697
Unknown Fishing Country,1970,9597.973343
Unknown Fishing Country,1971,13678.38947
Unknown Fishing Country,1972,10345.00629
Unknown Fishing Country,1973,14043.50769
Unknown Fishing Country,1974,11022.04533
Unknown Fishing Country,1975,17548.86629
Unknown Fishing Country,1976,28185.61272
Unknown Fishing Country,1977,23917.22327
Unknown Fishing Country,1978,41872.25626
Unknown Fishing Country,1979,71520.4669
Unknown Fishing Country,1980,46143.69863
Unknown Fishing Country,1981,24372.10178
Unknown Fishing Country,1982,56042.35516
Unknown Fishing Country,1983,41557.64048
Unknown Fishing Country,1984,43562.71752
Unknown Fishing Country,1985,39734.87932
Unknown Fishing Country,1986,37227.46644
Unknown Fishing Country,1987,87912.08918
Unknown Fishing Country,1988,50234.88201
Unknown Fishing Country,1989,59300.2922
Unknown Fishing Country,1990,40671.40482
Unknown Fishing Country,1991,39723.18608
Unknown Fishing Country,1992,37481.44787
Unknown Fishing Country,1993,27061.00792
Unknown Fishing Country,1994,18361.1042
Unknown Fishing Country,1995,18905.93836
Unknown Fishing Country,1996,29120.66199
Unknown Fishing Country,1997,30467.47479
Unknown Fishing Country,1998,34299.12354
Unknown Fishing Country,1999,38801.68679
Unknown Fishing Country,2000,37869.38436
Unknown Fishing Country,2001,38500.65247
Unknown Fishing Country,2002,30630.75348
Unknown Fishing Country,2003,36632.58778
Unknown Fishing Country,2004,38198.49613
Unknown Fishing Country,2005,40332.04353
Unknown Fishing Country,2006,33632.46197
Unknown Fishing Country,2007,29676.3665
Unknown Fishing Country,2008,31338.74956
Unknown Fishing Country,2009,31843.90528
Unknown Fishing Country,2010,29889.41561
Unknown Fishing Country,2011,29773.3542
Unknown Fishing Country,2012,22251.78179
Unknown Fishing Country,2013,27905.75715
Unknown Fishing Country,2014,32966.55165
Unknown Fishing Country,2015,19372.39366
Unknown Fishing Country,2016,20496.63965
Unknown Fishing Country,2017,13024.26389
Unknown Fishing Country,2018,19020.53421
Uruguay,1950,490
Uruguay,1951,490
Uruguay,1952,490
Uruguay,1953,476
Uruguay,1954,560
Uruguay,1955,686
Uruguay,1956,756
Uruguay,1957,966
Uruguay,1958,756.035
Uruguay,1959,826.035
Uruguay,1960,1526
Uruguay,1961,1470.035001
Uruguay,1962,1078.035
Uruguay,1963,1134.035
Uruguay,1964,1708.07
Uruguay,1965,2212.035001
Uruguay,1966,1750.035001
Uruguay,1967,1526.035001
Uruguay,1968,1540.035001
Uruguay,1969,1798.995719
Uruguay,1970,1869.310719
Uruguay,1971,2016.315001
Uruguay,1972,2889.56393
Uruguay,1973,2450.315001
Uruguay,1974,2198.28
Uruguay,1975,3640
Uruguay,1976,4679.185001
Uruguay,1977,6713.49
Uruguay,1978,10325.21
Uruguay,1979,15055.565
Uruguay,1980,16811.865
Uruguay,1981,20482.875
Uruguay,1982,16841.47136
Uruguay,1983,20449.61261
Uruguay,1984,19091.67938
Uruguay,1985,19822.01274
Uruguay,1986,19791.17377
Uruguay,1987,19308.56334
Uruguay,1988,15122.56207
Uruguay,1989,17105.12822
Uruguay,1990,12754.6252
Uruguay,1991,20006.49
Uruguay,1992,17638.42903
Uruguay,1993,16600.75977
Uruguay,1994,16828.46695
Uruguay,1995,17798.66615
Uruguay,1996,17529.03023
Uruguay,1997,18834.86152
Uruguay,1998,18969.47864
Uruguay,1999,13657.26273
Uruguay,2000,14221.51793
Uruguay,2001,8857.666874
Uruguay,2002,9335.038737
Uruguay,2003,10292.7056
Uruguay,2004,10946.98965
Uruguay,2005,11363.74603
Uruguay,2006,11786.17276
Uruguay,2007,9381.92912
Uruguay,2008,9629.602898
Uruguay,2009,7424.411939
Uruguay,2010,6540.268784
Uruguay,2011,7629.848391
Uruguay,2012,6409.803457
Uruguay,2013,4816.866078
Uruguay,2014,5277.091149
Uruguay,2015,4677.555595
Uruguay,2016,3908.487276
Uruguay,2017,4856.586815
Uruguay,2018,5063.963724
Vanuatu,1990,560.0131513
Vanuatu,1991,1021.543833
Vanuatu,1992,1396.450207
Vanuatu,1993,1428.644326
Vanuatu,1994,1931.582886
Vanuatu,1995,1892.966924
Vanuatu,1996,2462.378299
Vanuatu,1997,2462.033641
Vanuatu,1998,2175.652414
Vanuatu,1999,3014.302857
Vanuatu,2000,3755.132808
Vanuatu,2001,3565.652118
Vanuatu,2002,5777.77898
Vanuatu,2003,6630.45526
Vanuatu,2004,10598.2666
Vanuatu,2005,9961.8446
Vanuatu,2006,10058.02166
Vanuatu,2007,9588.562022
Vanuatu,2008,7079.457954
Vanuatu,2009,9262.413954
Vanuatu,2010,10408.99966
Vanuatu,2011,7304.621408
Vanuatu,2012,9573.900241
Vanuatu,2013,8668.76828
Vanuatu,2014,8324.743612
Vanuatu,2015,12445.67859
Vanuatu,2016,4876.636302
Vanuatu,2017,6604.750309
Vanuatu,2018,6316.809354
Venezuela,1950,1228.823987
Venezuela,1951,1080.310604
Venezuela,1952,935.478977
Venezuela,1953,512.7176167
